Date,Currency,Buying,Selling,Mean
2009-01-05,USD,1267.497,1293.103,1280.3
2009-01-06,USD,1267.497,1293.103,1280.3
2009-01-07,USD,1267.497,1293.103,1280.3
2009-01-08,USD,1267.497,1293.103,1280.3
2009-01-09,USD,1272.15,1297.85,1285.0
2009-01-13,USD,1274.625,1300.375,1287.5
2009-01-14,USD,1274.625,1300.375,1287.5
2009-01-15,USD,1286.01,1311.99,1299.0
2009-01-16,USD,1298.8701,1325.1099,1311.99
2009-01-19,USD,1285.5444,1311.78,1298.6622
2009-01-20,USD,1285.2798,1311.51,1298.3949
2009-01-21,USD,1285.2798,1311.51,1298.3949
2009-01-22,USD,1285.2798,1311.51,1298.3949
2009-01-23,USD,1285.2798,1311.51,1298.3949
2009-01-26,USD,1307.7316,1334.42,1321.0758
2009-01-27,USD,1307.7316,1334.42,1321.0758
2009-01-28,USD,1298.1472,1324.64,1311.3936
2009-01-29,USD,1283.8,1310.0,1296.9
2009-01-30,USD,1274.0,1300.0,1287.0
2009-02-02,USD,1274.0,1300.0,1287.0
2009-02-03,USD,1280.321,1306.45,1293.3855
2009-02-04,USD,1281.987,1308.15,1295.0685
2009-02-05,USD,1282.0752,1308.24,1295.1576
2009-02-06,USD,1286.691,1312.95,1299.8205
2009-02-09,USD,1289.9152,1316.24,1303.0776
2009-02-10,USD,1291.0324,1317.38,1304.2062
2009-02-11,USD,1290.4346,1316.77,1303.6023
2009-02-12,USD,1290.6502,1316.99,1303.8201
2009-02-13,USD,1293.2864,1319.68,1306.4832
2009-02-16,USD,1293.5608,1319.96,1306.7604
2009-02-17,USD,1295.4326,1321.87,1308.6513
2009-02-18,USD,1299.9014,1326.43,1313.1657
2009-02-19,USD,1302.6748,1329.26,1315.9674
2009-02-20,USD,1305.899,1332.55,1319.2245
2009-02-23,USD,1299.9798,1326.51,1313.2449
2009-02-24,USD,1295.3836,1321.82,1308.6018
2009-02-25,USD,1293.9332,1320.34,1307.1366
2009-02-26,USD,1290.9834,1317.33,1304.1567
2009-02-27,USD,1289.3076,1315.62,1302.4638
2009-03-02,USD,1288.7,1315.0,1301.85
2009-03-03,USD,1288.6216,1314.92,1301.7708
2009-03-04,USD,1287.72,1314.0,1300.86
2009-03-05,USD,1287.72,1314.0,1300.86
2009-03-06,USD,1282.82,1309.0,1295.91
2009-03-09,USD,1275.96,1302.0,1288.98
2009-03-11,USD,1271.06,1297.0,1284.03
2009-03-12,USD,1269.1,1295.0,1282.05
2009-03-13,USD,1268.12,1294.0,1281.06
2009-03-16,USD,1268.12,1294.0,1281.06
2009-03-17,USD,1269.1,1295.0,1282.05
2009-03-18,USD,1271.06,1297.0,1284.03
2009-03-19,USD,1273.02,1299.0,1286.01
2009-03-20,USD,1273.02,1299.0,1286.01
2009-03-23,USD,1274.0,1300.0,1287.0
2009-03-24,USD,1283.8,1310.0,1296.9
2009-03-25,USD,1291.64,1318.0,1304.82
2009-03-26,USD,1291.64,1318.0,1304.82
2009-03-27,USD,1292.62,1319.0,1305.81
2009-03-30,USD,1298.5,1325.0,1311.75
2009-03-31,USD,1300.46,1327.0,1313.73
2009-04-01,USD,1295.56,1322.0,1308.78
2009-04-02,USD,1298.5,1325.0,1311.75
2009-04-03,USD,1306.34,1333.0,1319.67
2009-04-06,USD,1302.42,1329.0,1315.71
2009-04-08,USD,1302.322,1328.9,1315.611
2009-04-09,USD,1300.46,1327.0,1313.73
2009-04-14,USD,1301.7242,1328.29,1315.0071
2009-04-15,USD,1304.38,1331.0,1317.69
2009-04-16,USD,1303.4,1330.0,1316.7
2009-04-17,USD,1306.34,1333.0,1319.67
2009-04-20,USD,1307.32,1334.0,1320.66
2009-04-21,USD,1309.28,1336.0,1322.64
2009-04-22,USD,1312.22,1339.0,1325.61
2009-04-23,USD,1313.2,1340.0,1326.6
2009-04-24,USD,1314.18,1341.0,1327.59
2009-04-27,USD,1315.0522,1341.89,1328.4711
2009-04-28,USD,1314.9346,1341.77,1328.3523
2009-04-29,USD,1309.0546,1335.77,1322.4123
2009-04-30,USD,1307.0456,1333.72,1320.3828
2009-05-04,USD,1307.2318,1333.91,1320.5709
2009-05-05,USD,1308.2706,1334.97,1321.6203
2009-05-06,USD,1306.585,1333.25,1319.9175
2009-05-07,USD,1301.097,1327.65,1314.3735
2009-05-08,USD,1301.6066,1328.17,1314.8883
2009-05-11,USD,1297.569,1324.05,1310.8095
2009-05-12,USD,1299.382,1325.9,1312.641
2009-05-13,USD,1299.9798,1326.51,1313.2449
2009-05-14,USD,1306.9868,1333.66,1320.3234
2009-05-15,USD,1317.6786,1344.57,1331.1243
2009-05-18,USD,1311.5242,1338.29,1324.9071
2009-05-19,USD,1307.9178,1334.61,1321.2639
2009-05-20,USD,1305.3894,1332.03,1318.7097
2009-05-21,USD,1302.4788,1329.06,1315.7694
2009-05-22,USD,1300.6462,1327.19,1313.9181
2009-05-25,USD,1301.1852,1327.74,1314.4626
2009-05-26,USD,1299.921,1326.45,1313.1855
2009-05-27,USD,1297.2848,1323.76,1310.5224
2009-05-28,USD,1296.7458,1323.21,1309.9779
2009-05-29,USD,1297.1378,1323.61,1310.3739
2009-06-01,USD,1297.8434,1324.33,1311.0867
2009-06-02,USD,1295.9912,1322.44,1309.2156
2009-06-03,USD,1295.9422,1322.39,1309.1661
2009-06-04,USD,1295.9716,1322.42,1309.1958
2009-06-05,USD,1295.756,1322.2,1308.978
2009-06-08,USD,1296.05,1322.5,1309.275
2009-06-09,USD,1291.5518,1317.91,1304.7309
2009-06-10,USD,1282.5946,1308.77,1295.6823
2009-06-11,USD,1283.555,1309.75,1296.6525
2009-06-12,USD,1283.6432,1309.84,1296.7416
2009-06-15,USD,1282.8494,1309.03,1295.9397
2009-06-16,USD,1281.0364,1307.18,1294.1082
2009-06-17,USD,1280.2916,1306.42,1293.3558
2009-06-18,USD,1280.1838,1306.31,1293.2469
2009-06-19,USD,1279.7428,1305.86,1292.8014
2009-06-22,USD,1280.7914,1306.93,1293.8607
2009-06-23,USD,1281.8008,1307.96,1294.8804
2009-06-24,USD,1283.0356,1309.22,1296.1278
2009-06-25,USD,1286.8674,1313.13,1299.9987
2009-06-26,USD,1289.8074,1316.13,1302.9687
2009-06-29,USD,1288.2688,1314.56,1301.4144
2009-06-30,USD,1286.2598,1312.51,1299.3849
2009-07-01,USD,1287.9454,1314.23,1301.0877
2009-07-02,USD,1287.9454,1314.23,1301.0877
2009-07-03,USD,1295.2562,1321.69,1308.4731
2009-07-06,USD,1285.8188,1312.06,1298.9394
2009-07-08,USD,1288.3374,1314.63,1301.4837
2009-07-09,USD,1288.4354,1314.73,1301.5827
2009-07-10,USD,1289.9838,1316.31,1303.1469
2009-07-13,USD,1290.8756,1317.22,1304.0478
2009-07-14,USD,1293.9136,1320.32,1307.1168
2009-07-15,USD,1296.5204,1322.98,1309.7502
2009-07-16,USD,1298.0688,1324.56,1311.3144
2009-07-17,USD,1301.4302,1327.99,1314.7101
2009-07-20,USD,1302.4004,1328.98,1315.6902
2009-07-21,USD,1303.0276,1329.62,1316.3238
2009-07-22,USD,1303.5764,1330.18,1316.8782
2009-07-23,USD,1304.3604,1330.98,1317.6702
2009-07-24,USD,1304.6936,1331.32,1318.0068
2009-07-27,USD,1305.2228,1331.86,1318.5414
2009-07-28,USD,1303.743,1330.35,1317.0465
2009-07-29,USD,1303.008,1329.6,1316.304
2009-07-30,USD,1301.1656,1327.72,1314.4428
2009-07-31,USD,1300.0778,1326.61,1313.3439
2009-08-03,USD,1298.99,1325.5,1312.245
2009-08-04,USD,1298.3236,1324.82,1311.5718
2009-08-05,USD,1297.7062,1324.19,1310.9481
2009-08-06,USD,1297.0006,1323.47,1310.2353
2009-08-07,USD,1291.9144,1318.28,1305.0972
2009-08-10,USD,1291.6694,1318.03,1304.8497
2009-08-11,USD,1291.934,1318.3,1305.117
2009-08-12,USD,1295.5404,1321.98,1308.7602
2009-08-13,USD,1298.1766,1324.67,1311.4233
2009-08-14,USD,1298.3236,1324.82,1311.5718
2009-08-17,USD,1297.8532,1324.34,1311.0966
2009-08-18,USD,1295.3934,1321.83,1308.6117
2009-08-19,USD,1292.7964,1319.18,1305.9882
2009-08-20,USD,1291.9536,1318.32,1305.1368
2009-08-21,USD,1290.7482,1317.09,1303.9191
2009-08-24,USD,1289.8074,1316.13,1302.9687
2009-08-25,USD,1289.2292,1315.54,1302.3846
2009-08-26,USD,1289.0822,1315.39,1302.2361
2009-08-27,USD,1288.945,1315.25,1302.0975
2009-08-28,USD,1288.6314,1314.93,1301.7807
2009-08-31,USD,1288.6902,1314.99,1301.8401
2009-09-01,USD,1290.2484,1316.58,1303.4142
2009-09-02,USD,1290.9148,1317.26,1304.0874
2009-09-03,USD,1290.8266,1317.17,1303.9983
2009-09-04,USD,1288.8176,1315.12,1301.9688
2009-09-07,USD,1287.1516,1313.42,1300.2858
2009-09-08,USD,1285.956,1312.2,1299.078
2009-09-09,USD,1282.8788,1309.06,1295.9694
2009-09-10,USD,1282.82,1309.0,1295.91
2009-09-11,USD,1282.8984,1309.08,1295.9892
2009-09-14,USD,1282.918,1309.1,1296.009
2009-09-15,USD,1282.7122,1308.89,1295.8011
2009-09-16,USD,1282.2026,1308.37,1295.2863
2009-09-17,USD,1280.076,1306.2,1293.138
2009-09-18,USD,1280.0368,1306.16,1293.0984
2009-09-22,USD,1279.6056,1305.72,1292.6628
2009-09-23,USD,1278.6452,1304.74,1291.6926
2009-09-24,USD,1274.4508,1300.46,1287.4554
2009-09-25,USD,1273.5492,1299.54,1286.5446
2009-09-28,USD,1274.5194,1300.53,1287.5247
2009-09-29,USD,1283.6334,1309.83,1296.7317
2009-09-30,USD,1289.5624,1315.88,1302.7212
2009-10-01,USD,1286.446,1312.7,1299.573
2009-10-02,USD,1285.0054,1311.23,1298.1177
2009-10-05,USD,1283.9274,1310.13,1297.0287
2009-10-06,USD,1284.0254,1310.23,1297.1277
2009-10-07,USD,1283.5648,1309.76,1296.6624
2009-10-08,USD,1283.0748,1309.26,1296.1674
2009-10-09,USD,1285.2308,1311.46,1298.3454
2009-10-12,USD,1287.3182,1313.59,1300.4541
2009-10-13,USD,1288.455,1314.75,1301.6025
2009-10-15,USD,1290.1602,1316.49,1303.3251
2009-10-16,USD,1291.1304,1317.48,1304.3052
2009-10-19,USD,1292.8062,1319.19,1305.9981
2009-10-20,USD,1293.3452,1319.74,1306.5426
2009-10-21,USD,1293.2668,1319.66,1306.4634
2009-10-22,USD,1291.8556,1318.22,1305.0378
2009-10-23,USD,1291.7674,1318.13,1304.9487
2009-10-26,USD,1291.7478,1318.11,1304.9289
2009-10-27,USD,1292.669,1319.05,1305.8595
2009-10-28,USD,1294.384,1320.8,1307.592
2009-10-29,USD,1294.2664,1320.68,1307.4732
2009-10-30,USD,1294.3448,1320.76,1307.5524
2009-11-02,USD,1294.7368,1321.16,1307.9484
2009-11-03,USD,1294.6976,1321.12,1307.9088
2009-11-04,USD,1294.8152,1321.24,1308.0276
2009-11-05,USD,1295.5502,1321.99,1308.7701
2009-11-06,USD,1295.952,1322.4,1309.176
2009-11-09,USD,1296.197,1322.65,1309.4235
2009-11-10,USD,1297.226,1323.7,1310.463
2009-11-11,USD,1297.8434,1324.33,1311.0867
2009-11-12,USD,1298.2354,1324.73,1311.4827
2009-11-13,USD,1298.2844,1324.78,1311.5322
2009-11-16,USD,1298.0688,1324.56,1311.3144
2009-11-17,USD,1300.4992,1327.04,1313.7696
2009-11-18,USD,1300.607,1327.15,1313.8785
2009-11-19,USD,1300.4992,1327.04,1313.7696
2009-11-20,USD,1302.2338,1328.81,1315.5219
2009-11-23,USD,1301.7732,1328.34,1315.0566
2009-11-24,USD,1301.489,1328.05,1314.7695
2009-11-25,USD,1301.4498,1328.01,1314.7299
2009-11-26,USD,1301.44,1328.0,1314.72
2009-11-27,USD,1301.4988,1328.06,1314.7794
2009-11-30,USD,1301.4498,1328.01,1314.7299
2009-12-01,USD,1301.4498,1328.01,1314.7299
2009-12-02,USD,1301.4498,1328.01,1314.7299
2009-12-03,USD,1301.7928,1328.36,1315.0764
2009-12-04,USD,1301.734,1328.3,1315.017
2009-12-07,USD,1301.7732,1328.34,1315.0566
2009-12-08,USD,1301.8124,1328.38,1315.0962
2009-12-10,USD,1301.8222,1328.39,1315.1061
2009-12-11,USD,1302.1554,1328.73,1315.4427
2009-12-14,USD,1302.2828,1328.86,1315.5714
2009-12-15,USD,1302.3612,1328.94,1315.6506
2009-12-16,USD,1302.4004,1328.98,1315.6902
2009-12-17,USD,1302.3612,1328.94,1315.6506
2009-12-18,USD,1302.3416,1328.92,1315.6308
2009-12-21,USD,1302.5278,1329.11,1315.8189
2009-12-22,USD,1302.616,1329.2,1315.908
2009-12-23,USD,1302.5964,1329.18,1315.8882
2009-12-24,USD,1300.4698,1327.01,1313.7399
2009-12-28,USD,1291.3166,1317.67,1304.4933
2009-12-29,USD,1293.7078,1320.11,1306.9089
2009-12-30,USD,1296.344,1322.8,1309.572
2009-12-31,USD,1300.0288,1326.56,1313.2944
2010-01-04,USD,1300.2934,1326.83,1313.5617
2010-01-05,USD,1300.6658,1327.21,1313.9379
2010-01-06,USD,1301.1264,1327.68,1314.4032
2010-01-07,USD,1301.636,1328.2,1314.918
2010-01-08,USD,1302.322,1328.9,1315.611
2010-01-11,USD,1302.4004,1328.98,1315.6902
2010-01-13,USD,1302.4886,1329.07,1315.7793
2010-01-14,USD,1302.4592,1329.04,1315.7496
2010-01-15,USD,1302.7826,1329.37,1316.0763
2010-01-18,USD,1302.9002,1329.49,1316.1951
2010-01-19,USD,1305.066,1331.7,1318.383
2010-01-20,USD,1308.1922,1334.89,1321.5411
2010-01-21,USD,1308.2118,1334.91,1321.5609
2010-01-22,USD,1309.3388,1336.06,1322.6994
2010-01-25,USD,1309.6916,1336.42,1323.0558
2010-01-26,USD,1310.0248,1336.76,1323.3924
2010-01-27,USD,1310.1522,1336.89,1323.5211
2010-01-28,USD,1310.2404,1336.98,1323.6102
2010-01-29,USD,1310.2502,1336.99,1323.6201
2010-02-01,USD,1310.26,1337.0,1323.63
2010-02-02,USD,1310.8186,1337.57,1324.1943
2010-02-03,USD,1310.799,1337.55,1324.1745
2010-02-04,USD,1310.8676,1337.62,1324.2438
2010-02-05,USD,1311.1224,1337.88,1324.5012
2010-02-08,USD,1311.1616,1337.92,1324.5408
2010-02-09,USD,1311.3674,1338.13,1324.7487
2010-02-10,USD,1311.8084,1338.58,1325.1942
2010-02-11,USD,1311.6516,1338.42,1325.0358
2010-02-12,USD,1311.7104,1338.48,1325.0952
2010-02-15,USD,1311.7986,1338.57,1325.1843
2010-02-16,USD,1311.8672,1338.64,1325.2536
2010-02-17,USD,1311.7496,1338.52,1325.1348
2010-02-18,USD,1311.7888,1338.56,1325.1744
2010-02-19,USD,1311.8182,1338.59,1325.2041
2010-02-22,USD,1312.2004,1338.98,1325.5902
2010-02-23,USD,1312.122,1338.9,1325.511
2010-02-24,USD,1312.269,1339.05,1325.6595
2010-02-25,USD,1312.465,1339.25,1325.8575
2010-02-26,USD,1312.6414,1339.43,1326.0357
2010-03-01,USD,1312.7982,1339.59,1326.1941
2010-03-02,USD,1312.9648,1339.76,1326.3624
2010-03-03,USD,1313.0236,1339.82,1326.4218
2010-03-04,USD,1312.9942,1339.79,1326.3921
2010-03-05,USD,1312.9452,1339.74,1326.3426
2010-03-08,USD,1313.5038,1340.31,1326.9069
2010-03-09,USD,1313.4548,1340.26,1326.8574
2010-03-10,USD,1313.592,1340.4,1326.996
2010-03-11,USD,1313.6116,1340.42,1327.0158
2010-03-12,USD,1313.6704,1340.48,1327.0752
2010-03-15,USD,1313.9742,1340.79,1327.3821
2010-03-16,USD,1314.0918,1340.91,1327.5009
2010-03-17,USD,1314.18,1341.0,1327.59
2010-03-18,USD,1314.18,1341.0,1327.59
2010-03-19,USD,1314.2486,1341.07,1327.6593
2010-03-22,USD,1314.5426,1341.37,1327.9563
2010-03-23,USD,1314.572,1341.4,1327.986
2010-03-24,USD,1315.8852,1342.74,1329.3126
2010-03-25,USD,1316.0518,1342.91,1329.4809
2010-03-26,USD,1316.2086,1343.07,1329.6393
2010-03-29,USD,1316.287,1343.15,1329.7185
2010-03-30,USD,1316.2576,1343.12,1329.6888
2010-03-31,USD,1316.777,1343.65,1330.2135
2010-04-01,USD,1318.4822,1345.39,1331.9361
2010-04-06,USD,1320.0208,1346.96,1333.4904
2010-04-08,USD,1321.0204,1347.98,1334.5002
2010-04-09,USD,1321.481,1348.45,1334.9655
2010-04-12,USD,1321.9416,1348.92,1335.4308
2010-04-13,USD,1322.6472,1349.64,1336.1436
2010-04-14,USD,1322.755,1349.75,1336.2525
2010-04-15,USD,1323.049,1350.05,1336.5495
2010-04-16,USD,1323.7546,1350.77,1337.2623
2010-04-19,USD,1324.4504,1351.48,1337.9652
2010-04-20,USD,1324.5092,1351.54,1338.0246
2010-04-21,USD,1324.8914,1351.93,1338.4107
2010-05-25,USD,1359.4462,1387.19,1373.3181
2010-05-26,USD,1361.0436,1388.82,1374.9318
2010-05-27,USD,1361.6904,1389.48,1375.5852
2010-05-28,USD,1361.9354,1389.73,1375.8327
2010-05-31,USD,1362.053,1389.85,1375.9515
2010-06-01,USD,1362.0824,1389.88,1375.9812
2010-06-02,USD,1362.1608,1389.96,1376.0604
2010-06-03,USD,1362.2392,1390.04,1376.1396
2010-06-04,USD,1362.6802,1390.49,1376.5851
2010-06-07,USD,1362.8468,1390.66,1376.7534
2010-06-08,USD,1363.0918,1390.91,1377.0009
2010-06-09,USD,1363.2878,1391.11,1377.1989
2010-06-10,USD,1363.3368,1391.16,1377.2484
2010-06-11,USD,1363.7974,1391.63,1377.7137
2010-06-14,USD,1363.7876,1391.62,1377.7038
2010-06-15,USD,1363.7386,1391.57,1377.6543
2010-06-16,USD,1363.866,1391.7,1377.783
2010-06-17,USD,1364.0914,1391.93,1378.0107
2010-06-18,USD,1364.2678,1392.11,1378.1889
2010-06-21,USD,1364.5912,1392.44,1378.5156
2010-06-22,USD,1364.8852,1392.74,1378.8126
2010-06-23,USD,1365.0518,1392.91,1378.9809
2010-06-24,USD,1365.0616,1392.92,1378.9908
2010-06-25,USD,1365.14,1393.0,1379.07
2010-06-28,USD,1365.2282,1393.09,1379.1591
2010-06-29,USD,1365.2772,1393.14,1379.2086
2010-06-30,USD,1365.4438,1393.31,1379.3769
2010-07-01,USD,1365.679,1393.55,1379.6145
2010-07-02,USD,1365.679,1393.55,1379.6145
2010-07-05,USD,1365.9436,1393.82,1379.8818
2010-07-06,USD,1366.12,1394.0,1380.06
2010-07-08,USD,1366.0612,1393.94,1380.0006
2010-07-09,USD,1366.4434,1394.33,1380.3867
2010-07-12,USD,1366.5218,1394.41,1380.4659
2010-07-13,USD,1366.8158,1394.71,1380.7629
2010-07-14,USD,1366.8452,1394.74,1380.7926
2010-07-15,USD,1366.9236,1394.82,1380.8718
2010-07-16,USD,1367.0216,1394.92,1380.9708
2010-07-19,USD,1367.2372,1395.14,1381.1886
2010-07-20,USD,1367.2862,1395.19,1381.2381
2010-07-21,USD,1367.4332,1395.34,1381.3866
2010-07-22,USD,1367.394,1395.3,1381.347
2010-07-23,USD,1367.6488,1395.56,1381.6044
2010-07-26,USD,1367.8056,1395.72,1381.7628
2010-07-27,USD,1367.9232,1395.84,1381.8816
2010-07-28,USD,1368.0212,1395.94,1381.9806
2010-07-29,USD,1368.2466,1396.17,1382.2083
2010-07-30,USD,1368.2956,1396.22,1382.2578
2010-08-02,USD,1368.3152,1396.24,1382.2776
2010-08-03,USD,1368.5994,1396.53,1382.5647
2010-08-04,USD,1368.8248,1396.76,1382.7924
2010-08-05,USD,1369.0796,1397.02,1383.0498
2010-08-06,USD,1376.508,1404.6,1390.554
2010-08-09,USD,1377.3508,1405.46,1391.4054
2010-08-10,USD,1392.1586,1420.57,1406.3643
2010-08-11,USD,1409.9848,1438.76,1424.3724
2010-08-12,USD,1424.2634,1453.33,1438.7967
2010-08-13,USD,1368.5994,1396.53,1382.5647
2010-08-16,USD,1434.3574,1463.63,1448.9937
2010-08-17,USD,1435.896,1465.2,1450.548
2010-08-18,USD,1437.5816,1466.92,1452.2508
2010-08-19,USD,1440.0022,1469.39,1454.6961
2010-08-20,USD,1441.0802,1470.49,1455.7851
2010-08-23,USD,1444.5984,1474.08,1459.3392
2010-08-24,USD,1446.382,1475.9,1461.141
2010-08-25,USD,1448.342,1477.9,1463.121
2010-08-26,USD,1450.204,1479.8,1465.002
2010-08-27,USD,1453.1734,1482.83,1468.0017
2010-08-30,USD,1454.5552,1484.24,1469.3976
2010-08-31,USD,1455.7312,1485.44,1470.5856
2010-09-01,USD,1456.7112,1486.44,1471.5756
2010-09-02,USD,1457.8872,1487.64,1472.7636
2010-09-03,USD,1458.9848,1488.76,1473.8724
2010-09-06,USD,1460.004,1489.8,1474.902
2010-09-07,USD,1460.8958,1490.71,1475.8029
2010-09-08,USD,1461.817,1491.65,1476.7335
2010-09-09,USD,1462.9538,1492.81,1477.8819
2010-09-13,USD,1464.0024,1493.88,1478.9412
2010-09-14,USD,1465.002,1494.9,1479.951
2010-09-15,USD,1465.9036,1495.82,1480.8618
2010-09-16,USD,1466.8836,1496.82,1481.8518
2010-09-17,USD,1467.8636,1497.82,1482.8418
2010-09-20,USD,1468.2458,1498.21,1483.2279
2010-09-21,USD,1468.7946,1498.77,1483.7823
2010-09-22,USD,1469.2062,1499.19,1484.1981
2010-09-23,USD,1468.9612,1498.94,1483.9506
2010-09-24,USD,1468.5104,1498.48,1483.4952
2010-09-27,USD,1468.6476,1498.62,1483.6338
2010-09-28,USD,1468.6868,1498.66,1483.6734
2010-09-29,USD,1468.7652,1498.74,1483.7526
2010-09-30,USD,1468.8338,1498.81,1483.8219
2010-10-01,USD,1468.8534,1498.83,1483.8417
2010-10-04,USD,1465.7664,1495.68,1480.7232
2010-10-05,USD,1458.3968,1488.16,1473.2784
2010-10-06,USD,1453.1244,1482.78,1467.9522
2010-10-07,USD,1452.752,1482.4,1467.576
2010-10-08,USD,1459.5826,1489.37,1474.4763
2010-10-11,USD,1468.8338,1498.81,1483.8219
2010-10-12,USD,1468.8632,1498.84,1483.8516
2010-10-13,USD,1469.7158,1499.71,1484.7129
2010-10-15,USD,1469.8922,1499.89,1484.8911
2010-10-18,USD,1468.8632,1498.84,1483.8516
2010-10-19,USD,1466.57,1496.5,1481.535
2010-10-20,USD,1465.4724,1495.38,1480.4262
2010-10-21,USD,1467.354,1497.3,1482.327
2010-10-22,USD,1468.6574,1498.63,1483.6437
2010-10-25,USD,1469.2258,1499.21,1484.2179
2010-10-26,USD,1468.5496,1498.52,1483.5348
2010-10-27,USD,1467.7166,1497.67,1482.6933
2010-10-28,USD,1467.942,1497.9,1482.921
2010-10-29,USD,1467.0796,1497.02,1482.0498
2010-11-01,USD,1467.7362,1497.69,1482.7131
2010-11-02,USD,1468.8142,1498.79,1483.8021
2010-11-03,USD,1467.8538,1497.81,1482.8319
2010-11-04,USD,1467.3442,1497.29,1482.3171
2010-11-05,USD,1466.5602,1496.49,1481.5251
2010-11-08,USD,1463.777,1493.65,1478.7135
2010-11-09,USD,1462.8656,1492.72,1477.7928
2010-11-10,USD,1460.7586,1490.57,1475.6643
2010-11-11,USD,1461.5426,1491.37,1476.4563
2010-11-12,USD,1461.5328,1491.36,1476.4464
2010-11-15,USD,1463.4046,1493.27,1478.3373
2010-11-16,USD,1465.0314,1494.93,1479.9807
2010-11-18,USD,1465.9722,1495.89,1480.9311
2010-11-19,USD,1466.7072,1496.64,1481.6736
2010-11-22,USD,1464.7374,1494.63,1479.6837
2010-11-23,USD,1456.0938,1485.81,1470.9519
2010-11-24,USD,1456.9939,1486.7285,1471.8612
2010-11-25,USD,1458.436,1488.2,1473.318
2010-11-26,USD,1454.614,1484.3,1469.457
2010-11-29,USD,1455.2412,1484.94,1470.0906
2010-11-30,USD,1455.6626,1485.37,1470.5163
2010-12-01,USD,1456.2212,1485.94,1471.0806
2010-12-02,USD,1457.4168,1487.16,1472.2884
2010-12-03,USD,1457.799,1487.55,1472.6745
2010-12-06,USD,1455.5254,1485.23,1470.3777
2010-12-07,USD,1450.694,1480.3,1465.497
2010-12-08,USD,1447.9892,1477.54,1462.7646
2010-12-10,USD,1447.6364,1477.18,1462.4082
2010-12-13,USD,1447.6756,1477.22,1462.4478
2010-12-14,USD,1436.9054,1466.23,1451.5677
2010-12-15,USD,1426.6056,1455.72,1441.1628
2010-12-16,USD,1414.5222,1443.39,1428.9561
2010-12-17,USD,1403.7716,1432.42,1418.0958
2010-12-20,USD,1401.6254,1430.23,1415.9277
2010-12-21,USD,1413.65,1442.5,1428.075
2010-12-22,USD,1418.2658,1447.21,1432.7379
2010-12-23,USD,1427.3406,1456.47,1441.9053
2010-12-24,USD,1434.6416,1463.92,1449.2808
2010-12-27,USD,1430.4374,1459.63,1445.0337
2010-12-28,USD,1429.7024,1458.88,1444.2912
2010-12-29,USD,1432.0544,1461.28,1446.6672
2010-12-30,USD,1438.5616,1467.92,1453.2408
2010-12-31,USD,1438.8556,1468.22,1453.5378
2011-01-03,USD,1440.453,1469.85,1455.1515
2011-01-04,USD,1451.5956,1481.22,1466.4078
2011-01-05,USD,1450.89,1480.5,1465.695
2011-01-06,USD,1435.4354,1464.73,1450.0827
2011-01-07,USD,1441.2566,1470.67,1455.9633
2011-01-10,USD,1442.2072,1471.64,1456.9236
2011-01-11,USD,1445.6764,1475.18,1460.4282
2011-01-13,USD,1449.7336,1479.32,1464.5268
2011-01-14,USD,1453.0852,1482.74,1467.9126
2011-01-17,USD,1450.0374,1479.63,1464.8337
2011-01-18,USD,1452.2424,1481.88,1467.0612
2011-01-19,USD,1459.2788,1489.06,1474.1694
2011-01-20,USD,1461.131,1490.95,1476.0405
2011-01-21,USD,1465.296,1495.2,1480.248
2011-01-24,USD,1466.9718,1496.91,1481.9409
2011-01-25,USD,1468.9122,1498.89,1483.9011
2011-01-26,USD,1469.5394,1499.53,1484.5347
2011-01-27,USD,1469.8334,1499.83,1484.8317
2011-01-28,USD,1469.8726,1499.87,1484.8713
2011-01-31,USD,1468.2948,1498.26,1483.2774
2011-02-01,USD,1469.706,1499.7,1484.703
2011-02-02,USD,1469.7256,1499.72,1484.7228
2011-02-03,USD,1469.9314,1499.93,1484.9307
2011-02-04,USD,1470.4704,1500.48,1485.4752
2011-02-07,USD,1471.5484,1501.58,1486.5642
2011-02-08,USD,1472.45,1502.5,1487.475
2011-02-09,USD,1473.332,1503.4,1488.366
2011-02-10,USD,1472.7832,1502.84,1487.8116
2011-02-11,USD,1471.225,1501.25,1486.2375
2011-02-14,USD,1470.0098,1500.01,1485.0099
2011-02-15,USD,1471.1074,1501.13,1486.1187
2011-02-17,USD,1471.9992,1502.04,1487.0196
2011-02-18,USD,1472.94,1503.0,1487.97
2011-02-21,USD,1474.7824,1504.88,1489.8312
2011-02-22,USD,1479.359,1509.55,1494.4545
2011-02-23,USD,1482.348,1512.6,1497.474
2011-02-24,USD,1482.3284,1512.58,1497.4542
2011-02-25,USD,1482.8968,1513.16,1498.0284
2011-02-28,USD,1485.3664,1515.68,1500.5232
2011-03-01,USD,1486.4934,1516.83,1501.6617
2011-03-02,USD,1486.4248,1516.76,1501.5924
2011-03-03,USD,1484.8078,1515.11,1499.9589
2011-03-04,USD,1483.7004,1513.98,1498.8402
2011-03-07,USD,1483.0732,1513.34,1498.2066
2011-03-08,USD,1482.2696,1512.52,1497.3948
2011-03-09,USD,1482.0442,1512.29,1497.1671
2011-03-10,USD,1481.4954,1511.73,1496.6127
2011-03-11,USD,1469.2258,1499.21,1484.2179
2011-03-14,USD,1481.7404,1511.98,1496.8602
2011-03-15,USD,1484.2002,1514.49,1499.3451
