Date,Currency,Buying,Selling,Mean
2012-10-09,USD,1559.8614,1575.46,1567.6607
2012-10-09,CAD,1600.5145,1615.6907,1608.1026
2012-10-09,BEF,34.1439,34.4461,34.295
2012-10-09,KWD,5435.0571,5479.8609,5457.459
2012-10-09,AUD,1594.4903,1612.0107,1603.2505
2012-10-09,GBP,2502.0177,2527.9831,2515.0004
2012-10-09,EUR,2024.856,2045.7348,2035.2954
2012-10-09,ZAR,175.6107,177.1673,176.389
2012-10-09,FRF,209.9777,211.8351,210.9064
2012-10-09,CHF,1669.3722,1685.3444,1677.3583
2012-10-09,SEK,235.4437,237.6905,236.5671
2012-10-09,KES,18.3946,18.5131,18.4538
2012-10-09,AED,424.6948,428.9184,426.8066
2012-10-09,DKK,271.5494,274.2172,272.8833
2012-10-09,KRW,1.4039,1.4177,1.4108
2012-10-09,BIF,1.4633,1.5047,1.484
2012-10-09,FIM,231.6534,233.7062,232.6798
2012-10-09,RWF,2.5199,2.5743,2.5471
2012-10-09,NLG,625.0196,630.5623,627.791
2012-10-09,CNY,248.1958,250.63,249.4129
2012-10-09,MYR,509.0931,513.6811,511.3871
2012-10-09,INR,29.7627,30.0545,29.9086
2012-10-09,SAR,415.9519,420.0891,418.0205
2012-10-09,PKR,27.1281,27.2807,27.2044
2012-10-09,UGX,0.5899,0.6118,0.6009
2012-10-09,JPY,19.8987,20.0875,19.9931
2012-10-09,ITL,0.7113,0.7176,0.7145
2012-10-09,SDR,2408.8159,2432.9041,2420.86
2012-10-09,NOK,273.3913,275.9801,274.6857
2012-10-09,GOLD,2773745.5168,2803058.432,2788401.9744
2012-10-09,ATS,100.0963,100.9833,100.5398
2012-10-09,ESP,8.2782,8.3512,8.3147
2012-10-09,DEM,625.0196,710.4667,667.7432
2012-10-09,MWK,5.0945,5.1995,5.147
2012-10-10,USD,1560.2574,1575.86,1568.0587
2012-10-10,SDR,2401.5014,2425.5164,2413.5089
2012-10-10,NLG,625.1783,630.7224,627.9504
2012-10-10,SAR,416.0797,420.2069,418.1433
2012-10-10,FIM,231.7123,233.7655,232.7389
2012-10-10,JPY,19.947,20.1414,20.0442
2012-10-10,DEM,625.1783,710.6471,667.9127
2012-10-10,DKK,269.1677,271.6719,270.4198
2012-10-10,MWK,4.9196,4.9712,4.9454
2012-10-10,MYR,507.071,511.809,509.44
2012-10-10,BEF,34.1525,34.4549,34.3037
2012-10-10,KWD,5436.437,5481.2522,5458.8446
2012-10-10,GBP,2495.1637,2520.5881,2507.8759
2012-10-10,SEK,232.8708,235.1082,233.9895
2012-10-10,AED,424.8257,429.0273,426.9265
2012-10-10,EUR,2006.4911,2027.0287,2016.7599
2012-10-10,FRF,210.0311,211.8889,210.96
2012-10-10,INR,29.4138,29.7024,29.5581
2012-10-10,GOLD,2749485.6356,2778162.387,2763824.0113
2012-10-10,BIF,1.4637,1.5051,1.4844
2012-10-10,PKR,27.1349,27.2877,27.2113
2012-10-10,ZAR,179.021,180.544,179.7825
2012-10-10,RWF,2.5206,2.575,2.5478
2012-10-10,CNY,248.1326,250.574,249.3533
2012-10-10,ATS,100.1217,101.0089,100.5653
2012-10-10,KES,18.3971,18.5156,18.4563
2012-10-10,CAD,1595.5184,1610.8146,1603.1665
2012-10-10,UGX,0.5882,0.6101,0.5991
2012-10-10,KRW,1.4,1.4134,1.4067
2012-10-10,NOK,272.1443,274.6741,273.4092
2012-10-10,CHF,1658.0844,1673.9536,1666.019
2012-10-10,AUD,1594.7391,1611.3169,1603.028
2012-10-10,ITL,0.7115,0.7178,0.7147
2012-10-10,ESP,8.2803,8.3534,8.3168
2012-10-11,FIM,231.7666,233.8204,232.7935
2012-10-11,NOK,272.579,275.1606,273.8698
2012-10-11,INR,29.4014,29.6898,29.5456
2012-10-11,ZAR,179.098,180.6816,179.8898
2012-10-11,JPY,20.008,20.2003,20.1042
2012-10-11,CAD,1591.1743,1606.9223,1599.0483
2012-10-11,PKR,27.1413,27.2941,27.2177
2012-10-11,NLG,625.3251,630.8705,628.0978
2012-10-11,FRF,210.0803,211.9387,211.0095
2012-10-11,CHF,1661.6522,1677.9114,1669.7818
2012-10-11,UGX,0.5845,0.6062,0.5954
2012-10-11,BEF,34.1605,34.4629,34.3117
2012-10-11,KES,18.3172,18.4354,18.3763
2012-10-11,GBP,2499.651,2524.8052,2512.2281
2012-10-11,ITL,0.7117,0.718,0.7148
2012-10-11,BIF,1.464,1.5055,1.4848
2012-10-11,MYR,507.7676,512.1788,509.9732
2012-10-11,KRW,1.3995,1.4131,1.4063
2012-10-11,SEK,233.5844,235.6521,234.6182
2012-10-11,DKK,269.1937,271.8669,270.5303
2012-10-11,MWK,4.9213,5.0263,4.9738
2012-10-11,DEM,625.3251,710.814,668.0695
2012-10-11,ATS,100.1452,101.0326,100.5889
2012-10-11,USD,1560.6238,1576.23,1568.4269
2012-10-11,KWD,5437.7135,5482.5391,5460.1263
2012-10-11,CNY,248.5307,251.0001,249.7654
2012-10-11,EUR,2007.4304,2028.2928,2017.8616
2012-10-11,AED,424.9024,429.128,427.0152
2012-10-11,RWF,2.5212,2.5756,2.5484
2012-10-11,AUD,1602.9167,1620.8373,1611.877
2012-10-11,GOLD,2752394.0985,2781179.0235,2766786.561
2012-10-11,ESP,8.2822,8.3553,8.3188
2012-10-11,SDR,2397.4926,2421.4676,2409.4801
2012-10-11,SAR,416.1664,420.3056,418.236
2012-10-12,INR,29.5614,29.8514,29.7064
2012-10-12,NOK,273.62,276.2448,274.9324
2012-10-12,DKK,270.6645,273.1817,271.9231
2012-10-12,FIM,231.8431,233.8975,232.8703
2012-10-12,PKR,27.1502,27.303,27.2266
2012-10-12,AUD,1602.6649,1619.953,1611.3089
2012-10-12,DEM,625.5314,711.0485,668.2899
2012-10-12,FRF,210.1496,212.0086,211.0791
2012-10-12,SAR,416.3036,420.4442,418.3739
2012-10-12,USD,1561.1386,1576.75,1568.9443
2012-10-12,SEK,232.9397,235.1253,234.0325
2012-10-12,GOLD,2760811.1931,2789633.4025,2775222.2978
2012-10-12,ATS,100.1783,101.0659,100.6221
2012-10-12,ESP,8.285,8.3581,8.3215
2012-10-12,RWF,2.522,2.5764,2.5492
2012-10-12,MWK,5.0477,5.1527,5.1002
2012-10-12,ITL,0.7119,0.7182,0.7151
2012-10-12,GBP,2501.8807,2527.5303,2514.7055
2012-10-12,CHF,1669.6669,1685.6425,1677.6547
2012-10-12,ZAR,180.1244,181.716,180.9202
2012-10-12,BIF,1.4645,1.506,1.4852
2012-10-12,KWD,5439.5074,5484.3478,5461.9276
2012-10-12,MYR,510.4263,515.0253,512.7258
2012-10-12,KES,18.3555,18.4956,18.4256
2012-10-12,UGX,0.5829,0.6046,0.5937
2012-10-12,CNY,249.1085,251.5475,250.328
2012-10-12,CAD,1595.7667,1610.9011,1603.3339
2012-10-12,NLG,625.5314,631.0786,628.305
2012-10-12,KRW,1.4057,1.4191,1.4124
2012-10-12,AED,425.0425,429.2695,427.156
2012-10-12,JPY,19.9303,20.1244,20.0274
2012-10-12,EUR,2018.0839,2038.8955,2028.4897
2012-10-12,BEF,34.1718,34.4742,34.323
2012-10-12,SDR,2402.124,2426.1452,2414.1346
2012-10-15,USD,1561.297,1576.91,1569.1035
2012-10-15,SEK,232.7272,234.4778,233.6025
2012-10-15,NOK,272.7967,275.3803,274.0885
2012-10-15,ESP,8.2858,8.3589,8.3224
2012-10-15,SAR,416.3459,420.4869,418.4164
2012-10-15,BEF,34.1752,34.4778,34.3265
2012-10-15,ITL,0.712,0.7183,0.7152
2012-10-15,KRW,1.4048,1.4186,1.4117
2012-10-15,DKK,270.303,272.8124,271.5577
2012-10-15,EUR,2015.4784,2035.7908,2025.6346
2012-10-15,FIM,231.8666,233.9212,232.8939
2012-10-15,FRF,210.1709,212.0301,211.1005
2012-10-15,AED,425.0972,429.3132,427.2052
2012-10-15,KES,18.3466,18.4434,18.395
2012-10-15,SDR,2406.1773,2430.2391,2418.2082
2012-10-15,ATS,100.1884,101.0762,100.6323
2012-10-15,CAD,1592.1854,1607.4516,1599.8185
2012-10-15,JPY,19.874,20.0701,19.972
2012-10-15,INR,29.4334,29.7166,29.575
2012-10-15,UGX,0.5836,0.6053,0.5945
2012-10-15,GOLD,2723604.6035,2752102.1775,2737853.3905
2012-10-15,BIF,1.4647,1.5061,1.4854
2012-10-15,GBP,2504.3205,2529.5213,2516.9209
2012-10-15,DEM,625.5948,711.1206,668.3577
2012-10-15,CHF,1667.1618,1683.6536,1675.4077
2012-10-15,AUD,1594.0843,1611.4443,1602.7643
2012-10-15,PKR,27.153,27.3058,27.2294
2012-10-15,CNY,249.1299,251.5851,250.3575
2012-10-15,KWD,5440.0593,5484.9043,5462.4818
2012-10-15,RWF,2.5223,2.5767,2.5495
2012-10-15,NLG,625.5948,631.1427,628.3688
2012-10-15,MWK,4.9107,5.0157,4.9632
2012-10-15,ZAR,178.33,179.3982,178.8641
2012-10-15,MYR,510.2278,514.8254,512.5266
2012-10-16,INR,29.5508,29.8406,29.6957
2012-10-16,SEK,235.1629,237.2287,236.1958
2012-10-16,ATS,100.1897,101.0775,100.6336
2012-10-16,KRW,1.4108,1.4246,1.4177
2012-10-16,UGX,0.587,0.6091,0.598
2012-10-16,JPY,19.7986,19.989,19.8938
2012-10-16,ITL,0.712,0.7183,0.7152
2012-10-16,ESP,8.2859,8.359,8.3225
2012-10-16,KWD,5440.1283,5484.9739,5462.5511
2012-10-16,FRF,210.1736,212.0328,211.1032
2012-10-16,PKR,27.1533,27.3061,27.2297
2012-10-16,RWF,2.5223,2.5767,2.5495
2012-10-16,MWK,5.0315,5.1365,5.084
2012-10-16,USD,1561.3168,1576.93,1569.1234
2012-10-16,EUR,2024.0912,2044.9628,2034.527
2012-10-16,NLG,625.6028,631.1507,628.3767
2012-10-16,AUD,1601.9111,1619.5071,1610.7091
2012-10-16,CNY,249.2364,251.5,250.3682
2012-10-16,MYR,511.5717,516.1801,513.8759
2012-10-16,KES,18.3684,18.5086,18.4385
2012-10-16,DKK,271.4625,274.0533,272.7579
2012-10-16,BIF,1.4647,1.5061,1.4854
2012-10-16,GBP,2509.0362,2534.5996,2521.8179
2012-10-16,AED,425.1026,429.3186,427.2106
2012-10-16,BEF,34.1757,34.4783,34.327
2012-10-16,ZAR,177.2511,178.8937,178.0724
2012-10-16,SAR,416.3512,420.4922,418.4217
2012-10-16,GOLD,2711367.1968,2739758.182,2725562.6894
2012-10-16,SDR,2404.7558,2428.8034,2416.7796
2012-10-16,CAD,1591.5564,1606.8168,1599.1866
2012-10-16,DEM,625.6028,711.1297,668.3662
2012-10-16,FIM,231.8696,233.9242,232.8969
2012-10-16,CHF,1674.3344,1690.5338,1682.4341
2012-10-16,NOK,274.1557,276.6059,275.3808
2012-10-17,GOLD,2734958.6456,2763569.848,2749264.2468
2012-10-17,EUR,2044.0366,2064.95,2054.4933
2012-10-17,FIM,231.8828,233.9376,232.9102
2012-10-17,SEK,236.8422,238.6857,237.7639
2012-10-17,DKK,274.1232,276.7382,275.4307
2012-10-17,GBP,2517.1425,2543.2601,2530.2013
2012-10-17,ZAR,180.355,181.1126,180.7338
2012-10-17,BEF,34.1776,34.4802,34.3289
2012-10-17,ATS,100.1955,101.0833,100.6394
2012-10-17,DEM,625.6385,711.1702,668.4044
2012-10-17,AUD,1609.6534,1626.0653,1617.8594
2012-10-17,USD,1561.406,1577.02,1569.213
2012-10-17,JPY,19.8526,20.0384,19.9455
2012-10-17,ESP,8.2864,8.3595,8.323
2012-10-17,AED,425.1269,429.3431,427.235
2012-10-17,MYR,513.0297,517.6497,515.3397
2012-10-17,INR,29.5889,29.8791,29.734
2012-10-17,CNY,249.6173,252.0651,250.8412
2012-10-17,SDR,2408.578,2432.6638,2420.6209
2012-10-17,KWD,5440.4388,5485.287,5462.8629
2012-10-17,MWK,4.9986,5.1036,5.0511
2012-10-17,KES,18.3695,18.4663,18.4179
2012-10-17,FRF,210.1856,212.0448,211.1152
2012-10-17,KRW,1.4125,1.4261,1.4193
2012-10-17,NLG,625.6385,631.1867,628.4126
2012-10-17,SAR,416.3749,420.5163,418.4456
2012-10-17,NOK,276.5851,278.8471,277.7161
2012-10-17,PKR,27.1549,27.3077,27.2313
2012-10-17,UGX,0.5877,0.6096,0.5987
2012-10-17,ITL,0.7121,0.7184,0.7152
2012-10-17,CHF,1690.1992,1705.4396,1697.8194
2012-10-17,RWF,2.5224,2.5768,2.5496
2012-10-17,CAD,1582.7734,1597.9532,1590.3633
2012-10-17,BIF,1.4648,1.5062,1.4855
2012-10-18,DEM,626.3804,712.0135,669.1969
2012-10-18,CHF,1692.3865,1708.5705,1700.4785
2012-10-18,GOLD,2733355.609,2761952.277,2747653.943
2012-10-18,CNY,249.9293,252.3801,251.1547
2012-10-18,CAD,1599.2403,1614.2419,1606.7411
2012-10-18,BEF,34.2182,34.521,34.3696
2012-10-18,MWK,4.8883,4.9933,4.9408
2012-10-18,ESP,8.2962,8.3694,8.3328
2012-10-18,KWD,5446.8899,5491.7913,5469.3406
2012-10-18,USD,1563.2574,1578.89,1571.0737
2012-10-18,ATS,100.3143,101.2031,100.7587
2012-10-18,AUD,1622.5049,1640.1509,1631.3279
2012-10-18,ITL,0.7129,0.7192,0.7161
2012-10-18,SDR,2419.813,2444.0112,2431.9121
2012-10-18,MYR,514.7373,519.3717,517.0545
2012-10-18,UGX,0.5889,0.6108,0.5998
2012-10-18,AED,425.631,429.8522,427.7416
2012-10-18,BIF,1.4665,1.508,1.4873
2012-10-18,JPY,19.7506,19.943,19.8468
2012-10-18,KES,18.4021,18.5425,18.4723
2012-10-18,KRW,1.4146,1.4284,1.4215
2012-10-18,EUR,2046.773,2067.3986,2057.0858
2012-10-18,NLG,626.3803,631.9352,629.1578
2012-10-18,SAR,416.8687,421.0149,418.9418
2012-10-18,RWF,2.5255,2.5799,2.5527
2012-10-18,GBP,2520.9089,2546.2759,2533.5924
2012-10-18,ZAR,182.0303,182.7863,182.4083
2012-10-18,FRF,210.4349,212.2963,211.3656
2012-10-18,SEK,237.3463,239.3563,238.3513
2012-10-18,DKK,274.4869,277.0371,275.762
2012-10-18,INR,29.4649,29.7539,29.6094
2012-10-18,FIM,232.1578,234.215,233.1864
2012-10-18,NOK,277.1537,279.6773,278.4155
2012-10-18,PKR,27.1871,27.3401,27.2636
2012-10-19,UGX,0.5892,0.6111,0.6002
2012-10-19,JPY,19.7172,19.9094,19.8133
2012-10-19,KWD,5450.0639,5494.9913,5472.5276
2012-10-19,CNY,250.2229,252.6605,251.4417
2012-10-19,FRF,210.5574,212.42,211.4887
2012-10-19,NLG,626.7453,632.3034,629.5244
2012-10-19,CHF,1692.2734,1708.8264,1700.5499
2012-10-19,AED,425.8674,430.1026,427.985
2012-10-19,BIF,1.4674,1.5089,1.4881
2012-10-19,SDR,2418.9394,2443.1288,2431.0341
2012-10-19,BEF,34.2381,34.5411,34.3896
2012-10-19,AUD,1620.7912,1637.789,1629.2901
2012-10-19,INR,29.1387,29.4247,29.2817
2012-10-19,GOLD,2719290.9772,2747763.533,2733527.2551
2012-10-19,FIM,232.293,234.3514,233.3222
2012-10-19,NOK,277.6253,280.2473,278.9363
2012-10-19,ATS,100.3727,101.2621,100.8174
2012-10-19,MYR,513.2628,518.0554,515.6591
2012-10-19,RWF,2.527,2.5814,2.5542
2012-10-19,DKK,274.2134,276.8294,275.5214
2012-10-19,PKR,27.203,27.356,27.2795
2012-10-19,SAR,417.1116,421.2602,419.1859
2012-10-19,ITL,0.7133,0.7196,0.7165
2012-10-19,ESP,8.3011,8.3743,8.3377
2012-10-19,KES,18.3912,18.5315,18.4613
2012-10-19,USD,1564.1684,1579.81,1571.9892
2012-10-19,ZAR,181.0066,182.6792,181.8429
2012-10-19,KRW,1.4173,1.4309,1.4241
2012-10-19,CAD,1588.3106,1603.217,1595.7638
2012-10-19,MWK,4.8822,4.9334,4.9078
2012-10-19,GBP,2511.4287,2537.0169,2524.2228
2012-10-19,EUR,2044.9937,2065.7595,2055.3766
2012-10-19,DEM,626.7453,712.4284,669.5869
2012-10-19,SEK,238.4149,240.6669,239.5409
2012-10-22,MWK,5.0576,5.163,5.1103
2012-10-22,ZAR,180.9923,182.5235,181.7579
2012-10-22,CNY,1247.2653,252.5659,749.9156
2012-10-22,MYR,512.687,517.3052,514.9961
2012-10-22,ESP,8.3013,8.3745,8.3379
2012-10-22,AED,425.8781,430.1135,427.9958
2012-10-22,CAD,1576.0281,1590.9869,1583.5075
2012-10-22,DEM,626.7612,712.4465,669.6038
2012-10-22,SEK,238.0001,240.3362,239.1681
2012-10-22,INR,29.0853,29.3707,29.228
2012-10-22,SAR,417.111,421.2708,419.1909
2012-10-22,GBP,2506.174,2531.8676,2519.0208
2012-10-22,KES,18.3593,18.5103,18.4348
2012-10-22,JPY,19.7053,19.8999,19.8026
2012-10-22,NOK,276.2984,278.9136,277.606
2012-10-22,RWF,2.4908,2.5482,2.5195
2012-10-22,UGX,0.5892,0.6112,0.6002
2012-10-22,SDR,2413.5728,2437.7086,2425.6407
2012-10-22,PKR,27.2037,27.3567,27.2802
2012-10-22,ITL,0.7133,0.7196,0.7165
2012-10-22,AUD,1614.8883,1631.6691,1623.2787
2012-10-22,CHF,1688.1156,1704.0772,1696.0964
2012-10-22,GOLD,2699603.8821,2727816.4055,2713710.1438
2012-10-22,KWD,5450.2018,5495.1304,5472.6661
2012-10-22,BEF,34.239,34.542,34.3905
2012-10-22,FRF,210.5628,212.4254,211.4941
2012-10-22,FIM,232.2989,234.3573,233.3281
2012-10-22,ATS,100.3753,101.2647,100.82
2012-10-22,BIF,1.4674,1.5089,1.4882
2012-10-22,USD,1564.208,1579.85,1572.029
2012-10-22,EUR,2040.1964,2061.0724,2050.6344
2012-10-22,NLG,626.7612,632.3194,629.5403
2012-10-22,DKK,273.6399,276.2313,274.9356
2012-10-22,KRW,1.4164,1.4304,1.4234
2012-10-23,ESP,8.3,8.3732,8.3366
2012-10-23,EUR,2042.076,2062.6548,2052.3654
2012-10-23,ZAR,181.1765,182.6223,181.8994
2012-10-23,KWD,5449.3739,5494.2957,5471.8348
2012-10-23,FIM,232.2636,234.3218,233.2927
2012-10-23,JPY,19.5765,19.7698,19.6732
2012-10-23,SDR,2412.4711,2436.5959,2424.5335
2012-10-23,CAD,1576.1063,1591.2259,1583.6661
2012-10-23,GOLD,2695487.1672,2723721.523,2709604.3451
2012-10-23,USD,1563.9702,1579.61,1571.7901
2012-10-23,AUD,1614.1737,1630.7894,1622.4816
2012-10-23,FRF,210.5309,212.3931,211.462
2012-10-23,NLG,626.666,632.2233,629.4447
2012-10-23,CNY,250.3274,252.774,251.5507
2012-10-23,GBP,2503.9164,2529.5874,2516.7519
2012-10-23,INR,29.2004,29.4868,29.3436
2012-10-23,PKR,27.1995,27.3525,27.276
2012-10-23,UGX,0.5885,0.6104,0.5994
2012-10-23,SAR,417.0587,421.2069,419.1328
2012-10-23,MYR,513.1136,517.7352,515.4244
2012-10-23,DEM,626.666,712.3382,669.5021
2012-10-23,SEK,237.0083,239.2841,238.1462
2012-10-23,ITL,0.7132,0.7195,0.7164
2012-10-23,BIF,1.4672,1.5087,1.4879
2012-10-23,BEF,34.2338,34.5368,34.3853
2012-10-23,ATS,100.36,101.2492,100.8046
2012-10-23,AED,425.8134,430.0482,427.9308
2012-10-23,KRW,1.4186,1.4322,1.4254
2012-10-23,NOK,275.5312,278.12,276.8256
2012-10-23,MWK,5.0569,5.1621,5.1095
2012-10-23,KES,18.378,18.4534,18.4157
2012-10-23,RWF,2.4904,2.5478,2.5191
2012-10-23,CHF,1686.585,1703.2672,1694.9261
2012-10-23,DKK,273.8139,276.4891,275.1515
2012-10-24,FIM,232.2592,234.3174,233.2883
2012-10-24,KWD,5449.2703,5494.1913,5471.7308
2012-10-24,RWF,2.4903,2.5477,2.519
2012-10-24,PKR,27.199,27.352,27.2755
2012-10-24,GBP,2493.2341,2518.7983,2506.0162
2012-10-24,JPY,19.6007,19.7893,19.695
2012-10-24,ATS,100.3581,101.2473,100.8027
2012-10-24,INR,29.1074,29.3876,29.2475
2012-10-24,MWK,5.0568,5.162,5.1094
2012-10-24,KES,18.3561,18.4963,18.4262
2012-10-24,EUR,2030.7769,2051.4005,2041.0887
2012-10-24,SDR,2406.9514,2431.021,2418.9862
2012-10-24,SEK,235.4623,237.7096,236.5859
2012-10-24,NOK,273.4783,276.0683,274.7733
2012-10-24,GOLD,2675448.8136,2703419.5784,2689434.196
2012-10-24,ZAR,179.0594,180.6432,179.8513
2012-10-24,USD,1563.9406,1579.58,1571.7603
2012-10-24,CAD,1577.3481,1592.4791,1584.9136
2012-10-24,DEM,626.6541,712.3247,669.4894
2012-10-24,ESP,8.2999,8.3731,8.3365
2012-10-24,SAR,417.0508,421.1988,419.1248
2012-10-24,FRF,210.5268,212.389,211.4579
2012-10-24,DKK,272.3497,274.9295,273.6396
2012-10-24,CNY,250.1985,252.6843,251.4414
2012-10-24,MYR,511.5932,516.034,513.8136
2012-10-24,CHF,1678.5882,1693.738,1686.1631
2012-10-24,BEF,34.2331,34.5361,34.3846
2012-10-24,UGX,0.5887,0.6106,0.5996
2012-10-24,AED,425.817,430.04,427.9285
2012-10-24,NLG,626.6541,632.2113,629.4327
2012-10-24,AUD,1612.5791,1630.2845,1621.4318
2012-10-24,ITL,0.7132,0.7195,0.7164
2012-10-24,BIF,1.4671,1.5087,1.4879
2012-10-24,KRW,1.418,1.4318,1.4249
2012-10-25,UGX,0.5879,0.6097,0.5988
2012-10-25,KRW,1.42,1.4336,1.4268
2012-10-25,INR,29.066,29.3512,29.2086
2012-10-25,ITL,0.7131,0.7194,0.7162
2012-10-25,ESP,8.2981,8.3713,8.3347
2012-10-25,SAR,416.961,421.1082,419.0346
2012-10-25,GOLD,2669071.9604,2697026.072,2683049.0162
2012-10-25,ZAR,178.6976,180.2332,179.4654
2012-10-25,BIF,1.4668,1.5083,1.4876
2012-10-25,AED,425.7137,429.9475,427.8306
2012-10-25,USD,1563.604,1579.24,1571.422
2012-10-25,GBP,2508.0208,2533.4168,2520.7188
2012-10-25,CAD,1575.2608,1590.3726,1582.8167
2012-10-25,BEF,34.2257,34.5287,34.3772
2012-10-25,KWD,5448.0975,5493.0087,5470.5531
2012-10-25,EUR,2029.4016,2050.1694,2039.7855
2012-10-25,JPY,19.5573,19.7331,19.6452
2012-10-25,AUD,1619.8937,1637.6719,1628.7828
2012-10-25,MWK,5.0557,5.1609,5.1083
2012-10-25,DEM,626.5192,712.1714,669.3453
2012-10-25,NLG,626.5192,632.0752,629.2972
2012-10-25,PKR,27.1931,27.3461,27.2696
2012-10-25,SDR,2402.5556,2426.5812,2414.5684
2012-10-25,FIM,232.2093,234.2669,233.2381
2012-10-25,CNY,250.4972,252.982,251.7396
2012-10-25,ATS,100.3365,101.2255,100.781
2012-10-25,SEK,234.4374,236.4981,235.4678
2012-10-25,NOK,272.6899,275.1001,273.895
2012-10-25,RWF,2.4701,2.5679,2.519
2012-10-25,FRF,210.4815,212.3433,211.4124
2012-10-25,DKK,272.1631,274.7603,273.4617
2012-10-25,KES,18.3845,18.4599,18.4222
2012-10-25,CHF,1678.9476,1694.8272,1686.8874
2012-10-25,MYR,513.0776,517.6988,515.3882
2012-10-29,UGX,0.5864,0.6082,0.5973
2012-10-29,SAR,416.4066,420.5482,418.4774
2012-10-29,RWF,2.5065,2.5645,2.5355
2012-10-29,CNY,250.3327,252.7873,251.56
2012-10-29,EUR,2017.9584,2038.6112,2028.2848
2012-10-29,ATS,100.2031,101.0909,100.647
2012-10-29,ITL,0.7121,0.7184,0.7153
2012-10-29,FRF,210.2016,212.061,211.1313
2012-10-29,CAD,1563.5573,1578.4027,1570.98
2012-10-29,CHF,1669.3658,1685.8792,1677.6225
2012-10-29,ZAR,181.3091,181.0203,181.1647
2012-10-29,AED,425.1361,429.3641,427.2501
2012-10-29,JPY,19.6098,19.7934,19.7016
2012-10-29,DEM,625.6861,711.2244,668.4552
2012-10-29,NLG,625.6861,631.2347,628.4604
2012-10-29,NOK,270.7924,273.3582,272.0753
2012-10-29,DKK,270.5953,273.2587,271.927
2012-10-29,AUD,1615.5535,1633.2862,1624.4199
2012-10-29,ESP,8.287,8.3601,8.3236
2012-10-29,MWK,4.9178,5.0228,4.9703
2012-10-29,BIF,1.4649,1.5063,1.4856
2012-10-29,FIM,231.9004,233.9554,232.9279
2012-10-29,KWD,5440.8528,5485.7044,5463.2786
2012-10-29,USD,1561.5248,1577.14,1569.3324
2012-10-29,GBP,2510.3072,2536.0412,2523.1742
2012-10-29,INR,29.0031,29.2877,29.1454
2012-10-29,PKR,27.157,27.3098,27.2334
2012-10-29,GOLD,2676718.885,2704795.1,2690756.9925
2012-10-29,KRW,1.4249,1.4389,1.4319
2012-10-29,BEF,34.1802,34.4828,34.3315
2012-10-29,SEK,232.8132,234.9837,233.8985
2012-10-29,SDR,2398.221,2422.2032,2410.2121
2012-10-29,MYR,511.3048,515.911,513.6079
2012-10-29,KES,18.3493,18.4893,18.4193
2012-10-30,FRF,210.4255,212.2869,211.3562
2012-10-30,DKK,270.4244,272.987,271.7057
2012-10-30,INR,29.0124,29.297,29.1547
2012-10-30,USD,1563.1882,1578.82,1571.0041
2012-10-30,UGX,0.5866,0.6084,0.5975
2012-10-30,BIF,1.4664,1.5079,1.4872
2012-10-30,JPY,19.5668,19.7427,19.6547
2012-10-30,ATS,100.3098,101.1986,100.7542
2012-10-30,MYR,510.9293,515.5331,513.2312
2012-10-30,NLG,626.3526,631.9072,629.1299
2012-10-30,MWK,4.8413,4.9461,4.8937
2012-10-30,ESP,8.2959,8.369,8.3325
2012-10-30,AED,425.6121,429.8331,427.7226
2012-10-30,CHF,1669.1811,1685.3331,1677.2571
2012-10-30,KES,18.3796,18.5199,18.4498
2012-10-30,EUR,2016.3564,2037.1514,2026.7539
2012-10-30,NOK,271.0997,273.5735,272.3366
2012-10-30,ITL,0.7129,0.7192,0.716
2012-10-30,RWF,2.5132,2.5714,2.5423
2012-10-30,AUD,1615.7112,1633.4472,1624.5792
2012-10-30,SDR,2400.7756,2424.7834,2412.7795
2012-10-30,SAR,416.839,420.9738,418.9064
2012-10-30,GOLD,2673817.6454,2702481.9822,2688149.8138
2012-10-30,ZAR,180.1634,181.7556,180.9595
2012-10-30,KWD,5446.6485,5491.5479,5469.0982
2012-10-30,CAD,1561.7825,1576.6127,1569.1976
2012-10-30,FIM,232.1474,234.2046,233.176
2012-10-30,CNY,250.5992,253.0566,251.8279
2012-10-30,BEF,34.2167,34.5195,34.3681
2012-10-30,KRW,1.432,1.446,1.439
2012-10-30,SEK,233.9262,235.9018,234.914
2012-10-30,PKR,27.1859,27.3389,27.2624
2012-10-30,GBP,2506.1032,2531.7958,2518.9495
2012-10-30,DEM,626.3526,711.982,669.1673
2012-10-31,GBP,2515.6519,2541.2823,2528.4671
2012-10-31,EUR,2026.38,2047.4338,2036.9069
2012-10-31,DKK,271.7976,274.325,273.0613
2012-10-31,USD,1564.1684,1579.81,1571.9892
2012-10-31,SAR,417.1115,421.2377,419.1746
2012-10-31,RWF,2.5148,2.573,2.5439
2012-10-31,MYR,512.2542,516.869,514.5616
2012-10-31,CHF,1678.1121,1694.3479,1686.23
2012-10-31,BEF,34.2381,34.5411,34.3896
2012-10-31,ESP,8.3011,8.3743,8.3377
2012-10-31,SDR,2402.281,2426.3038,2414.2924
2012-10-31,CAD,1565.7341,1580.7585,1573.2463
2012-10-31,CNY,250.7564,253.2152,251.9858
2012-10-31,KES,18.3804,18.5315,18.4559
2012-10-31,INR,28.8911,29.1747,29.0329
2012-10-31,FIM,232.293,234.3514,233.3222
2012-10-31,JPY,19.6479,19.8419,19.7449
2012-10-31,BIF,1.4674,1.5089,1.4881
